movieId|title|genre|overview|poster_path|imdbId
1912|Out of Sight|Romance|Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.|/7J9LtfRLuVnH14WpFGgTxC4Oo0c.jpg|tt0120780
1913|Picnic at Hanging Rock|Drama|In the early 1900s, Miranda attends a girls boarding school in Australia. One Valentine's Day, the school's typically strict headmistress treats the girls to a picnic field trip to an unusual but scenic volcanic formation called Hanging Rock. Despite rules against it, Miranda and several other girls venture off. It's not until the end of the day that the faculty realizes the girls and one of the teachers have disappeared mysteriously.|/7BAXwmFN4pZDNb9N6kzmAAwdssi.jpg|tt0073540
1914|Smoke Signals|Drama|Young Indian man Thomas is a nerd in his reservation, wearing oversize glasses and telling everyone stories no-one wants to hear. His parents died in a fire in 1976, and Thomas was saved by Arnold. Arnold soon left his family, and Victor hasn't seen his father for 10 years. When Victor hears Arnold has died, Thomas offers him funding for the trip to get Arnold's remains|/dZ6smtO2cEm3nxVhWscYfKS0mYX.jpg|tt0120321
1916|Buffalo '66|Drama|Billy is released after five years in prison. In the next moment, he kidnaps teenage student Layla and visits his parents with her, pretending she is his girlfriend and they will soon marry.|/fxzXFzbSGNA52NHQCMqQiwzMIQw.jpg|tt0118789
1917|Armageddon|Action|When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.|/fMtOCd0EAdAzKtGLQiHjSUvbdNc.jpg|tt0120591
1918|Lethal Weapon 4|Action|In the combustible action franchise's final installment, maverick detectives Martin Riggs and Roger Murtaugh square off against Asian mobster Wah Sing Ku, who's up to his neck in slave trading and counterfeit currency. With help from gumshoe Leo Getz and smart-aleck rookie cop Lee Butters, Riggs and Murtaugh aim to take down Ku and his gang.|/qc0GVMhZk44icQdynIin0xkE9YZ.jpg|tt0122151
1919|Madeline|Comedy|The adventurous, young Madeline is very good at getting into trouble, but she's also fantastic at solving problems as well, and her school-mistress Miss Clavel is not too approving of her. The biggest problem comes up when Lord Covington decides to sell Madeline's school.|/nAGRLwJC0jv7QlfJR6y32xRZqcF.jpg|tt0123987
1920|Small Soldiers|Comedy|When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.|/2nuUjSzHsoYlRvTPmLo7m7gCQry.jpg|tt0122718
1921|Pi|Mystery|The debut film from Darren Aronofsky in which a mathematical genius Maximilian Cohen discovers a link in the connection between numbers and reality and thus believes he can predict the future.|/lnZEukSpVPCGrwsysqfQpLgFraF.jpg|tt0138704
1922|Whatever|Drama|A New Jersey teen faces her impending adulthood, dreaming of a life as a successful New York artist. But when she gets caught up in the carefree sport of pre-AIDS sex and drugs, her future becomes less certain.|/rLr0G8AQZb2cqtVr9SPlBOaQwbY.jpg|tt0140688
1923|There's Something About Mary|Romance|For Ted, prom night went about as bad as it’s possible for any night to go. Thirteen years later, he finally gets another chance with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her.|/Ah72Vh5hp95RymOdRNLxIxIKdZM.jpg|tt0129387
1924|Plan 9 from Outer Space|Horror|In California, an old man grieves the loss of his wife and on the next day he also dies. However, the space soldier Eros and her mate Tanna use an electric device to resurrect them both and the strong Inspector Clay that was murdered by the couple. Their intention is not to conquest Earth but to stop mankind from developing the powerful bomb “Solobonite” that would threaten the universe. When the population of Hollywood and Washington DC sees flying saucers on the sky, a colonel, a police lieutenant, a commercial pilot, his wife and a policeman try to stop the aliens.|/alRm8U0dZ1xp8vOTbotiDgtHLX9.jpg|tt0052077
1926|The Broadway Melody|Drama|Harriet and Queenie Mahoney, a vaudeville act, come to Broadway, where their friend Eddie Kerns needs them for his number in one of Francis Zanfield's shows. Eddie was in love with Harriet, but when he meets Queenie, he falls in love to her, but she is courted by Jock Warriner, a member of the New Yorker high society. It takes a while till Queenie recognizes, that she is for Jock nothing more than a toy, and it also takes a while till Harriet recognizes, that Eddie is in love with Queenie|/7oaRBmiEjqzLk1j36N8TRSFPebQ.jpg|tt0019729
1927|All Quiet on the Western Front|Drama|A young soldier faces profound disillusionment in the soul-destroying horror of World War I. Together with several other young German soldiers, he experiences the horrors of war, such evil of which he had not conceived of when signing up to fight. They eventually become sad, tormented, and confused of their purpose.|/yAU6jklJLUjZot3WyvyJrxVdLKb.jpg|tt0020629
1928|Cimarron|Drama|When the government opens up the Oklahoma territory for settlement, restless Yancey Cravat claims a plot of the free land for himself and moves his family there from Wichita. A newspaperman, lawyer, and just about everything else, Cravat soon becomes a leading citizen of the boom town of Osage. Once the town is established, however, he begins to feel confined once again, and heads for the Cherokee Strip, leaving his family behind. During this and other absences, his wife Sabra must learn to take care of herself and soon becomes prominent in her own right.|/1houml9MikqpuePiAvt4XdLJVHl.jpg|tt0021746
1929|Grand Hotel|Drama|Guests at a posh Berlin hotel struggle through worry, scandal, and heartache.|/2j7dxqIlGHdTaaUW9s4Z5zfp9qS.jpg|tt0022958
1931|Mutiny on the Bounty|Adventure|Fletcher Christian successfully leads a revolt against the ruthless Captain Bligh on the HMS Bounty. However, Bligh returns one year later, hell bent on avenging his captors.|/bO6kaRD2BacZRPAijZgP31Fvtw4.jpg|tt0026752
1932|The Great Ziegfeld|Drama|Lavish biography of Flo Ziegfeld, the producer who became Broadway's biggest starmaker.|/rhF6vYFVCaPCs7CgDqg3n4mNod3.jpg|tt0027698
1933|The Life of Emile Zola|Drama|Biopic of the famous French writer Emile Zola and his involvement in the Dreyfus Affair.|/gsEa6ZU1zHhjTYneNNBQApzl8Vu.jpg|tt0029146
1934|You Can't Take It with You|Comedy|Alice, the only relatively normal member of the eccentric Sycamore family, falls in love with Tony Kirby. His wealthy banker father, Anthony P. Kirby, and his snobbish mother, strongly disapprove of the match. When the Kirbys are invited to dinner to become better acquainted with their future in-laws, things do not turn out the way Alice had hoped.|/ysTiFXwTowOdDOUu9ikE21LPmdy.jpg|tt0030993
1936|Mrs. Miniver|Drama|The Minivers, an English middle-class family, experience life in the first months of World War II.|/yjvVPFz4JRm4kkhVDSAriDbu6mO.jpg|tt0035093
1937|Going My Way|Drama|Youthful Father Chuck O'Malley led a colorful life of sports, song, and romance before joining the Roman Catholic clergy. After being appointed to a run-down New York parish, O'Malley's worldly knowledge helps him connect with a gang of boys looking for direction, eventually winning over the aging, conventional Parish priest.|/o1HckP0G8Wdumm3qQa41I3dS2NW.jpg|tt0036872
1938|The Lost Weekend|Drama|Don Birnam, a long-time alcoholic, has been sober for ten days and appears to be over the worst... but his craving has just become more insidious. Evading a country weekend planned by his brother and girlfriend, he begins a four-day bender that just might be his last - one way or another.|/5fZWKQREZ3QVNjBKMLa7NmqufnE.jpg|tt0037884
1939|The Best Years of Our Lives|Drama|It's the hope that sustains the spirit of every GI: the dream of the day when he will finally return home. For three WWII veterans, the day has arrived. But for each man, the dream is about to become a nightmare. Captain Fred Derry is returning to a loveless marriage; Sergeant Al Stephenson is a stranger to a family that's grown up without him; and young sailor Homer Parrish is tormented by the loss of his hands. Can these three men find the courage to rebuild their world? Or are the best years of their lives a thing of the past?|/ba6GlZzRlh7OHUitFnzUF1U7gpu.jpg|tt0036868
1940|Gentleman's Agreement|Drama|A magazine writer poses as a Jew to expose anti-Semitism.|/qj2wTHShlMQ2BXCfDzBYAGQBd3h.jpg|tt0039416
1941|Hamlet|Drama|Winner of four Academy Awards, including Best Picture and Best Actor, Sir Laurence Olivier’s Hamlet continues to be the most compelling version of Shakespeare’s beloved tragedy. Olivier is at his most inspired—both as director and as the melancholy Dane himself—as he breathes new life into the words of one of the world’s greatest dramatists.|/woO9SgU2vTRMZeG0YqOLeoIqlzC.jpg|tt0040416
1942|All the King's Men|Drama|All The King's Men is the story of the rise of politician Willie Stark from a rural county seat to the governor's mansion.|/flvbh5w7AyIVvtp8trkzyG2j5k4.jpg|tt0041113
1944|From Here to Eternity|Drama|In 1941 Hawaii, a private is cruelly punished for not boxing on his unit's team, while his captain's wife and second in command are falling in love.|/Au00Gjz1Phjr8W7O3btUfUVWPoQ.jpg|tt0045793
1945|On the Waterfront|Crime|Terry Malloy dreams about being a prize fighter, while tending his pigeons and running errands at the docks for Johnny Friendly, the corrupt boss of the dockers union. Terry witnesses a murder by two of Johnny's thugs, and later meets the dead man's sister and feels responsible for his death. She introduces him to Father Barry, who tries to force him to provide information for the courts that will smash the dock racketeers.|/eUfbNJCaHfgQY90BRMFNqY3O9Ab.jpg|tt0047296
1946|Marty|Drama|Marty, a butcher who lives in the Bronx with his mother is unmarried at 34. Good-natured but socially awkward he faces constant badgering from family and friends to get married but has reluctantly resigned himself to bachelorhood. Marty meets Clara, an unattractive school teacher, realising their emotional connection, he promises to call but family and friends try to convince him not to.|/gkzwKpxOzEBEZKGDeNC8wN7MnHZ.jpg|tt0048356
1947|West Side Story|Crime|"In the slums of the upper West Side of Manhattan, New York, a gang of Polish-American teenagers called the Jets compete with a rival gang of recently immigrated Puerto Ricans, the Sharks, to ""own"" the neighborhood streets. Tensions are high between the gangs but two kids, one from each rival gang, fall in love leading to tragedy."|/4YwmVcQyXxiOPqp5oaLkGkkwm9g.jpg|tt0055614
1948|Tom Jones|Adventure|Tom loves Sophie and Sophie loves Tom. But Tom and Sophie are of differering classes. Can they find a way through the mayhem to be true to love?|/d4EfH0ivIDwKQrM2o7vJ9cP9AqS.jpg|tt0057590
1949|A Man for All Seasons|Drama|A depiction of the conflict between King Henry VIII of England and his Lord Chancellor, Sir Thomas More, who refuses to swear the Oath of Supremacy declaring Henry Supreme Head of the Church in England.|/fKdIMxsxt2PQlHGqmnl8uSS2C54.jpg|tt0060665
1950|In the Heat of the Night|Crime|An African American detective is asked to investigate a murder in a racist southern town.|/fvqHTabYej3LwzKRRZCm6jV3g0O.jpg|tt0061811
